Faction,UnitId,VoiceId,EventTag,Variant,TextRu,SoundWave,Priority,CooldownSeconds,Weight,Status,SourceLine
ChronoLegion,CH_ParallaxScout,V_CH_ParallaxScout_Death,Voice.Death,01,Координата… закрыта…,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ParallaxScout/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,3148
ChronoLegion,CH_TimelineTank,V_CH_TimelineTank_Selected,Voice.Selected,01,Линия стабильна.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_TimelineTank/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,3181
ChronoLegion,CH_TimelineTank,V_CH_TimelineTank_Move,Voice.Move,01,Продолжаю линию движения.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_TimelineTank/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,3182
ChronoLegion,CH_TimelineTank,V_CH_TimelineTank_Attack,Voice.Attack,01,Событие поражения цели начато.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_TimelineTank/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,3183
ChronoLegion,CH_TimelineTank,V_CH_TimelineTank_Ability,Voice.Ability,01,Записываю повреждения.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_TimelineTank/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,3184
ChronoLegion,CH_TimelineTank,V_CH_TimelineTank_Damaged,Voice.Damaged,01,Панцирь запоминает удар!,SoundWave'/Game/Audio/VO/ChronoLegion/CH_TimelineTank/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,3185
ChronoLegion,CH_TimelineTank,V_CH_TimelineTank_Elite,Voice.Elite,01,Мой урон всегда временный. Ваш — нет.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_TimelineTank/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,3186
ChronoLegion,CH_TimelineTank,V_CH_TimelineTank_Idle,Voice.Idle,01,Настоящее — самая тонкая броня.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_TimelineTank/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,3187
ChronoLegion,CH_TimelineTank,V_CH_TimelineTank_Death,Voice.Death,01,Запись… не восстановилась…,SoundWave'/Game/Audio/VO/ChronoLegion/CH_TimelineTank/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,3188
ChronoLegion,CH_DeltaDelayArtillery,V_CH_DeltaDelayArtillery_Selected,Voice.Selected,01,Дельта настроена.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_DeltaDelayArtillery/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,3221
ChronoLegion,CH_DeltaDelayArtillery,V_CH_DeltaDelayArtillery_Move,Voice.Move,01,Сдвигаю точку будущего взрыва.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_DeltaDelayArtillery/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,3222
ChronoLegion,CH_DeltaDelayArtillery,V_CH_DeltaDelayArtillery_Attack,Voice.Attack,01,Снаряд прибыл. Взрыв позже.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_DeltaDelayArtillery/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,3223
ChronoLegion,CH_DeltaDelayArtillery,V_CH_DeltaDelayArtillery_Ability,Voice.Ability,01,Поле задержки создано.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_DeltaDelayArtillery/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,3224
ChronoLegion,CH_DeltaDelayArtillery,V_CH_DeltaDelayArtillery_Damaged,Voice.Damaged,01,Расчёт времени нарушен!,SoundWave'/Game/Audio/VO/ChronoLegion/CH_DeltaDelayArtillery/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,3225
ChronoLegion,CH_DeltaDelayArtillery,V_CH_DeltaDelayArtillery_Elite,Voice.Elite,01,Враг успевает понять ошибку. Исправить — нет.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_DeltaDelayArtillery/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,3226
ChronoLegion,CH_DeltaDelayArtillery,V_CH_DeltaDelayArtillery_Idle,Voice.Idle,01,Спешка полезна только цели.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_DeltaDelayArtillery/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,3227
ChronoLegion,CH_DeltaDelayArtillery,V_CH_DeltaDelayArtillery_Death,Voice.Death,01,Таймер… остановлен…,SoundWave'/Game/Audio/VO/ChronoLegion/CH_DeltaDelayArtillery/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,3228
ChronoLegion,CH_PauseProjector,V_CH_PauseProjector_Selected,Voice.Selected,01,Пауза готова остановить момент.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_PauseProjector/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,3261
ChronoLegion,CH_PauseProjector,V_CH_PauseProjector_Move,Voice.Move,01,Переношу зону покоя.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_PauseProjector/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,3262
ChronoLegion,CH_PauseProjector,V_CH_PauseProjector_Attack,Voice.Attack,01,Замедляю цель до нуля.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_PauseProjector/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,3263
ChronoLegion,CH_PauseProjector,V_CH_PauseProjector_Ability,Voice.Ability,01,Полный стазис.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_PauseProjector/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,3264
ChronoLegion,CH_PauseProjector,V_CH_PauseProjector_Damaged,Voice.Damaged,01,Камера стазиса треснула!,SoundWave'/Game/Audio/VO/ChronoLegion/CH_PauseProjector/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,3265
ChronoLegion,CH_PauseProjector,V_CH_PauseProjector_Elite,Voice.Elite,01,Время врага заканчивается по моей команде.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_PauseProjector/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,3266
ChronoLegion,CH_PauseProjector,V_CH_PauseProjector_Idle,Voice.Idle,01,Неподвижность бывает абсолютной.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_PauseProjector/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,3267
ChronoLegion,CH_PauseProjector,V_CH_PauseProjector_Death,Voice.Death,01,Момент… продолжился…,SoundWave'/Game/Audio/VO/ChronoLegion/CH_PauseProjector/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,3268
ChronoLegion,CH_EraEngine,V_CH_EraEngine_Selected,Voice.Selected,01,Тяжёлый танк EPC-0 «Эра» вошёл в настоящее.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_EraEngine/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,3301
ChronoLegion,CH_EraEngine,V_CH_EraEngine_Move,Voice.Move,01,Перемещаю эпоху вперёд.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_EraEngine/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,3302
ChronoLegion,CH_EraEngine,V_CH_EraEngine_Attack,Voice.Attack,01,Два исхода сходятся на цели.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_EraEngine/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,3303
ChronoLegion,CH_EraEngine,V_CH_EraEngine_Ability,Voice.Ability,01,Создаю послеобраз.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_EraEngine/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,3304
ChronoLegion,CH_EraEngine,V_CH_EraEngine_Damaged,Voice.Damaged,01,Причинный корпус повреждён!,SoundWave'/Game/Audio/VO/ChronoLegion/CH_EraEngine/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,3305
ChronoLegion,CH_EraEngine,V_CH_EraEngine_Elite,Voice.Elite,01,Одного меня достаточно. Двух — слишком много.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_EraEngine/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,3306
ChronoLegion,CH_EraEngine,V_CH_EraEngine_Idle,Voice.Idle,01,История любит повторения. Я — тоже.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_EraEngine/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,3307
ChronoLegion,CH_EraEngine,V_CH_EraEngine_Death,Voice.Death,01,Эпоха… завершена…,SoundWave'/Game/Audio/VO/ChronoLegion/CH_EraEngine/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,3308
ChronoLegion,CH_GapInterceptor,V_CH_GapInterceptor_Selected,Voice.Selected,01,Разрыв удерживает канал.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_GapInterceptor/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,3341
ChronoLegion,CH_GapInterceptor,V_CH_GapInterceptor_Move,Voice.Move,01,Курс можно сократить.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_GapInterceptor/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,3342
ChronoLegion,CH_GapInterceptor,V_CH_GapInterceptor_Attack,Voice.Attack,01,Выхожу за хвост цели.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_GapInterceptor/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,3343
ChronoLegion,CH_GapInterceptor,V_CH_GapInterceptor_Ability,Voice.Ability,01,Разрыв курса.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_GapInterceptor/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,3344
ChronoLegion,CH_GapInterceptor,V_CH_GapInterceptor_Damaged,Voice.Damaged,01,Разлом нестабилен!,SoundWave'/Game/Audio/VO/ChronoLegion/CH_GapInterceptor/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,3345
ChronoLegion,CH_GapInterceptor,V_CH_GapInterceptor_Elite,Voice.Elite,01,Воздушный бой заканчивается до первого виража.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_GapInterceptor/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,3346
ChronoLegion,CH_GapInterceptor,V_CH_GapInterceptor_Idle,Voice.Idle,01,Крылья нужны только для приличия.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_GapInterceptor/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,3347
ChronoLegion,CH_GapInterceptor,V_CH_GapInterceptor_Death,Voice.Death,01,Разлом… закрылся…,SoundWave'/Game/Audio/VO/ChronoLegion/CH_GapInterceptor/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,3348
ChronoLegion,CH_TrailGunship,V_CH_TrailGunship_Selected,Voice.Selected,01,Шлейф синхронизирован.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_TrailGunship/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,3381
ChronoLegion,CH_TrailGunship,V_CH_TrailGunship_Move,Voice.Move,01,Копии держат строй.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_TrailGunship/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,3382
ChronoLegion,CH_TrailGunship,V_CH_TrailGunship_Attack,Voice.Attack,01,Настоящий залп среди ложных.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_TrailGunship/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,3383
ChronoLegion,CH_TrailGunship,V_CH_TrailGunship_Ability,Voice.Ability,01,Ложный рой создан.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_TrailGunship/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,3384
ChronoLegion,CH_TrailGunship,V_CH_TrailGunship_Damaged,Voice.Damaged,01,Попали в оригинал!,SoundWave'/Game/Audio/VO/ChronoLegion/CH_TrailGunship/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,3385
ChronoLegion,CH_TrailGunship,V_CH_TrailGunship_Elite,Voice.Elite,01,Пусть выберут правильную цель. Времени нет.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_TrailGunship/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,3386
ChronoLegion,CH_TrailGunship,V_CH_TrailGunship_Idle,Voice.Idle,01,"Иногда я сам не уверен, который из нас настоящий.",SoundWave'/Game/Audio/VO/ChronoLegion/CH_TrailGunship/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,3387
ChronoLegion,CH_TrailGunship,V_CH_TrailGunship_Death,Voice.Death,01,Оригинал… потерян…,SoundWave'/Game/Audio/VO/ChronoLegion/CH_TrailGunship/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,3388
ChronoLegion,CH_CriticalPointBomber,V_CH_CriticalPointBomber_Selected,Voice.Selected,01,Критическая точка сформирована.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_CriticalPointBomber/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,3421
ChronoLegion,CH_CriticalPointBomber,V_CH_CriticalPointBomber_Move,Voice.Move,01,Подхожу к точке необратимости.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_CriticalPointBomber/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,3422
ChronoLegion,CH_CriticalPointBomber,V_CH_CriticalPointBomber_Attack,Voice.Attack,01,Сбрасываю сингулярный заряд.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_CriticalPointBomber/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,3423
ChronoLegion,CH_CriticalPointBomber,V_CH_CriticalPointBomber_Ability,Voice.Ability,01,Обратная волна активна.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_CriticalPointBomber/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,3424
ChronoLegion,CH_CriticalPointBomber,V_CH_CriticalPointBomber_Damaged,Voice.Damaged,01,Контейнер сингулярности повреждён!,SoundWave'/Game/Audio/VO/ChronoLegion/CH_CriticalPointBomber/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,3425
ChronoLegion,CH_CriticalPointBomber,V_CH_CriticalPointBomber_Elite,Voice.Elite,01,После моего удара пути назад нет буквально.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_CriticalPointBomber/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,3426
ChronoLegion,CH_CriticalPointBomber,V_CH_CriticalPointBomber_Idle,Voice.Idle,01,Не смотрите в центр слишком долго.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_CriticalPointBomber/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,3427
ChronoLegion,CH_CriticalPointBomber,V_CH_CriticalPointBomber_Death,Voice.Death,01,Горизонт… поглотил носитель…,SoundWave'/Game/Audio/VO/ChronoLegion/CH_CriticalPointBomber/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,3428
ChronoLegion,CH_IsobathFrigate,V_CH_IsobathFrigate_Selected,Voice.Selected,01,Изобата активна.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_IsobathFrigate/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,3461
ChronoLegion,CH_IsobathFrigate,V_CH_IsobathFrigate_Move,Voice.Move,01,Сдвигаю линию воды.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_IsobathFrigate/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,3462
ChronoLegion,CH_IsobathFrigate,V_CH_IsobathFrigate_Attack,Voice.Attack,01,Торпеды входят в настоящее.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_IsobathFrigate/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,3463
ChronoLegion,CH_IsobathFrigate,V_CH_IsobathFrigate_Ability,Voice.Ability,01,Прилив отмечен.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_IsobathFrigate/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,3464
ChronoLegion,CH_IsobathFrigate,V_CH_IsobathFrigate_Damaged,Voice.Damaged,01,Временная ватерлиния нарушена!,SoundWave'/Game/Audio/VO/ChronoLegion/CH_IsobathFrigate/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,3465
ChronoLegion,CH_IsobathFrigate,V_CH_IsobathFrigate_Elite,Voice.Elite,01,Море запоминает наши маршруты.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_IsobathFrigate/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,3466
ChronoLegion,CH_IsobathFrigate,V_CH_IsobathFrigate_Idle,Voice.Idle,01,Прилив всегда возвращается.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_IsobathFrigate/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,3467
ChronoLegion,CH_IsobathFrigate,V_CH_IsobathFrigate_Death,Voice.Death,01,Отметка… смыта…,SoundWave'/Game/Audio/VO/ChronoLegion/CH_IsobathFrigate/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,3468
ChronoLegion,CH_BathysSubmarine,V_CH_BathysSubmarine_Selected,Voice.Selected,01,Батис движется под линией.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_BathysSubmarine/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,3501
ChronoLegion,CH_BathysSubmarine,V_CH_BathysSubmarine_Move,Voice.Move,01,Глубина сократит путь.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_BathysSubmarine/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,3502
ChronoLegion,CH_BathysSubmarine,V_CH_BathysSubmarine_Attack,Voice.Attack,01,Торпеды опережают волну.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_BathysSubmarine/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,3503
ChronoLegion,CH_BathysSubmarine,V_CH_BathysSubmarine_Ability,Voice.Ability,01,Глубинный скачок.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_BathysSubmarine/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,3504
ChronoLegion,CH_BathysSubmarine,V_CH_BathysSubmarine_Damaged,Voice.Damaged,01,Корпус искажён!,SoundWave'/Game/Audio/VO/ChronoLegion/CH_BathysSubmarine/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,3505
ChronoLegion,CH_BathysSubmarine,V_CH_BathysSubmarine_Elite,Voice.Elite,01,Нас нельзя окружить в пространстве.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_BathysSubmarine/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,3506
ChronoLegion,CH_BathysSubmarine,V_CH_BathysSubmarine_Idle,Voice.Idle,01,В глубине время идёт иначе.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_BathysSubmarine/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,3507
ChronoLegion,CH_BathysSubmarine,V_CH_BathysSubmarine_Death,Voice.Death,01,Батис… теряет глубину…,SoundWave'/Game/Audio/VO/ChronoLegion/CH_BathysSubmarine/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,3508
ChronoLegion,CH_AttractorArk,V_CH_AttractorArk_Selected,Voice.Selected,01,Аттрактор удерживает сингулярность.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_AttractorArk/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,3541
ChronoLegion,CH_AttractorArk,V_CH_AttractorArk_Move,Voice.Move,01,Переношу центр притяжения.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_AttractorArk/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,3542
ChronoLegion,CH_AttractorArk,V_CH_AttractorArk_Attack,Voice.Attack,01,Открыть артиллерийский коллапс.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_AttractorArk/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,3543
ChronoLegion,CH_AttractorArk,V_CH_AttractorArk_Ability,Voice.Ability,01,Морской портал сформирован.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_AttractorArk/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,3544
ChronoLegion,CH_AttractorArk,V_CH_AttractorArk_Damaged,Voice.Damaged,01,Сингулярность выходит из центра!,SoundWave'/Game/Audio/VO/ChronoLegion/CH_AttractorArk/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,3545
ChronoLegion,CH_AttractorArk,V_CH_AttractorArk_Elite,Voice.Elite,01,Флот больше не ограничен морем между точками.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_AttractorArk/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,3546
ChronoLegion,CH_AttractorArk,V_CH_AttractorArk_Idle,Voice.Idle,01,Ковчег хранит не людей. Он хранит варианты.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_AttractorArk/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,3547
ChronoLegion,CH_AttractorArk,V_CH_AttractorArk_Death,Voice.Death,01,Сингулярность… теряет оболочку…,SoundWave'/Game/Audio/VO/ChronoLegion/CH_AttractorArk/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,3548
ChronoLegion,CH_Hero_Voss,V_CH_Hero_Voss_Selected,Voice.Selected,01,"Архивист Восс. Я помню исходы, которых ещё нет.",SoundWave'/Game/Audio/VO/ChronoLegion/CH_Hero_Voss/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,3583
ChronoLegion,CH_Hero_Voss,V_CH_Hero_Voss_Move,Voice.Move,01,Эта точка присутствует во всех полезных вариантах.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_Hero_Voss/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,3584
ChronoLegion,CH_Hero_Voss,V_CH_Hero_Voss_Attack,Voice.Attack,01,Удаляю нежелательное продолжение.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_Hero_Voss/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,3585
ChronoLegion,CH_Hero_Voss,V_CH_Hero_Voss_Ability,Voice.Ability,01,Состояние записано. Возврат разрешён.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_Hero_Voss/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,3586
ChronoLegion,CH_Hero_Voss,V_CH_Hero_Voss_Damaged,Voice.Damaged,01,Архив получает несовместимые данные.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_Hero_Voss/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,3587
ChronoLegion,CH_Hero_Voss,V_CH_Hero_Voss_Elite,Voice.Elite,01,Будущее больше не удивляет меня.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_Hero_Voss/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,3588
ChronoLegion,CH_Hero_Voss,V_CH_Hero_Voss_Idle,Voice.Idle,01,История — плохой архив. Слишком многое теряет.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_Hero_Voss/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,3589
ChronoLegion,CH_Hero_Voss,V_CH_Hero_Voss_Death,Voice.Death,01,Запись… не сохранилась…,SoundWave'/Game/Audio/VO/ChronoLegion/CH_Hero_Voss/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,3590
